_FUNC0	ДЕКАБРЬ	СТОЯТЬ	
_FUNC0	ДЕЛО	ОБСТОЯТЬ	
_FUNC0	ДЕНАЦИФИКАЦИЯ	ПРОИСХОДИТЬ	
_FUNC0	ДИСКУССИЯ	ИДТИ	
_FUNC0	ДОЖДЬ	ИДТИ	
_FUNC0	ДОПРОС	СОСТОЯТЬСЯ	
_FUNC0	ДОРОГА	ПРОХОДИТЬ	
_FUNC0	ДОСТУП	ОСУЩЕСТВЛЯТЬСЯ	
_FUNC0	ДЫМ	КЛУБИТЬСЯ	
_FUNC0	ЕГЭ	ИДТИ	
_FUNC0	ЖАРА	СТОЯТЬ	
_FUNC0	ЖИЗНЬ	ПРОТЕКАТЬ	
_FUNC0	ЗАБОЛЕВАНИЕ	ПРОТЕКАТЬ	
_FUNC0	ЗАДАЧА	СТОЯТЬ	
_FUNC0	ЗАМЕНА	ПРОИСХОДИТЬ	
_FUNC0	ЗАНЯТИЕ	ПРОХОДИТЬ	
_FUNC0	ЗАСЕДАНИЕ	ПРОХОДИТЬ	
_FUNC0	ЗАСЕДАНИЕ	СОСТОЯТЬСЯ	
_FUNC0	ЗВОНОК	РАЗДАВАТЬСЯ	
_FUNC0	ЗИМА	СТОЯТЬ	
_FUNC0	ИГРА	ИДТИ	
_FUNC0	ИГРА	ПРОИСХОДИТЬ	
_FUNC0	ИГРА	СОСТОЯТЬСЯ	
_FUNC0	ИЗДАНИЕ	ВЫХОДИТЬ	
_FUNC0	ИЗМЕНЕНИЕ	ПРОИСХОДИТЬ	
_FUNC0	ИНЦИДЕНТ	ПРОИСХОДИТЬ	
_FUNC0	ИСПЫТАНИЕ	ПРОХОДИТЬ	
_FUNC0	ИССЛЕДОВАНИЕ	ИДТИ	
_FUNC0	ИСТОРИЯ	ПРОИСХОДИТЬ	
_FUNC0	ИСТОРИЯ	СЛУЧАТЬСЯ	
_FUNC0	КАМПАНИЯ	ПРОХОДИТЬ	
_FUNC0	КАТАСТРОФА	ПРОИСХОДИТЬ	
_FUNC0	КОНЕЦ	ПРИХОДИТЬ	
_FUNC0	КОНКУРС	ПРОХОДИТЬ	
_FUNC0	КОНФЕРЕНЦИЯ	ПРОХОДИТЬ	
_FUNC0	КОНФУЗ	ПРОИСХОДИТЬ	
_FUNC0	КОНФУЗ	СЛУЧАТЬСЯ	
_FUNC0	КОНЦЕРТ	СОСТОЯТЬСЯ	
_FUNC0	ЛАТАНИЕ	ИДТИ	
_FUNC0	ЛЕГЕНДА	СУЩЕСТВОВАТЬ	
_FUNC0	ЛЕГЕНДА	ХОДИТЬ	
_FUNC0	МАРШРУТ	ПРОЛЕГАТЬ	
_FUNC0	МАТЧ	СОСТОЯТЬСЯ	
_FUNC0	МАТЧ-РЕВАНШ	СОСТОЯТЬСЯ	
_FUNC0	МЕРОПРИЯТИЕ	ПРОХОДИТЬ	
_FUNC0	МЕТЕЛЬ	МЕСТИ	
_FUNC0	МИТИНГ	ИДТИ	
_FUNC0	МИТИНГ	ПРОХОДИТЬ	
_FUNC0	МИТИНГ	СОСТОЯТЬСЯ	
_FUNC0	МОНИТОРИНГ	ИДТИ	
_FUNC0	НАВОДНЕНИЕ	ПРОИСХОДИТЬ	
_FUNC0	НАДЕЖДА	БЫТЬ	
_FUNC0	НАКЛАДКА	ПРОИСХОДИТЬ	
_FUNC0	НЕРАЗБЕРИХА	ЦАРИТЬ	
_FUNC0	ОБРУШЕНИЕ	ПРОИСХОДИТЬ	
_FUNC0	ОГОНЬ	ГОРЕТЬ	
_FUNC0	ОЛИМПИАДА	ПРОХОДИТЬ	
_FUNC0	ОЛИМПИАДА	СОСТОЯТЬСЯ	
_FUNC0	ОПАСНОСТЬ	БЫТЬ	
_FUNC0	ОПАСНОСТЬ	СУЩЕСТВОВАТЬ	
_FUNC0	ОПЕРАЦИЯ	ПРОХОДИТЬ	
_FUNC0	ОСАДКИ	ВЫПАДАТЬ	
_FUNC0	ОТКАЗ	ПРОИСХОДИТЬ	
_FUNC0	ОТКРЫТИЕ	СОСТОЯТЬСЯ	
_FUNC0	ОЧЕРЕДЬ	СТОЯТЬ	
_FUNC0	ПАДЕНИЕ	ПРОИСХОДИТЬ	
_FUNC0	ПАНИХИДА	СОСТОЯТЬСЯ	
_FUNC0	ПЕДСОВЕТ	ПРОХОДИТЬ	
_FUNC0	ПЕРЕВОРОТ	ПРОИСХОДИТЬ	
_FUNC0	ПЕРЕГОВОРЫ	ИДТИ	
_FUNC0	ПЕРЕГОВОРЫ	ПОЙТИ	
_FUNC0	ПЕРЕГОВОРЫ	ПРОХОДИТЬ	
_FUNC0	ПЕРЕГОВОРЫ	СОСТОЯТЬСЯ	
_FUNC0	ПЕРЕЛОМ	ПРОИСХОДИТЬ	
_FUNC0	ПЕРЕМЕНА	ПРОИСХОДИТЬ	
_FUNC0	ПЕРЕПИСЬ	ПРОХОДИТЬ	
_FUNC0	ПЕРЕРАСПРЕДЕЛЕНИЕ	ПРОИСХОДИТЬ	
_FUNC0	ПЛЕНУМ	СОСТОЯТЬСЯ	
_FUNC0	ПОДГОТОВКА	ИДТИ	
_FUNC0	ПОДГОТОВКА	ПРОХОДИТЬ	
_FUNC0	ПОЖАР	БУШЕВАТЬ	
_FUNC0	ПОЛЕМИКА	ИДТИ	
_FUNC0	ПОМИНКИ	ПРОХОДИТЬ	
_FUNC0	ПРАЗДНИК	ПРОХОДИТЬ	
_FUNC0	ПРАЗДНИК	СОСТОЯТЬСЯ	
_FUNC0	ПРЕДЛОЖЕНИЕ	ПОСТУПАТЬ	
_FUNC0	ПРЕДПОЛОЖЕНИЕ	БЫТЬ	
_FUNC0	ПРЕДПОЛОЖЕНИЕ	СУЩЕСТВОВАТЬ	
_FUNC0	ПРЕДСТАВЛЕНИЕ	СОСТОЯТЬСЯ	
_FUNC0	ПРЕЗЕНТАЦИЯ	СОСТОЯТЬСЯ	
_FUNC0	ПРЕМЬЕРА	СОСТОЯТЬСЯ	
_FUNC0	ПРЕЦЕССИЯ	ПРОИСХОДИТЬ	
_FUNC0	ПРОБКА	СЛУЧАТЬСЯ	
_FUNC0	ПРОБЛЕМА	БЫТЬ	
_FUNC0	ПРОБЛЕМА	ИМЕТЬСЯ	
_FUNC0	ПРОБЛЕМА	СТОЯТЬ	
_FUNC0	ПРОБЛЕМА	СУЩЕСТВОВАТЬ	
_FUNC0	ПРОВЕРКА	ИДТИ	
_FUNC0	ПРОГРАММА	РАБОТАТЬ	
_FUNC0	ПРОИЗВОЛ	ТВОРИТЬСЯ	
_FUNC0	ПРОИСШЕСТВИЕ	СЛУЧАТЬСЯ	
_FUNC0	ПРОЦЕДУРА	ПРОХОДИТЬ	
_FUNC0	ПРОЦЕСС	БЫСТРОПРОТЕКАЮЩИЙ	
_FUNC0	ПРОЦЕСС	ИДТИ	
_FUNC0	ПРОЦЕСС	ПРОИСХОДИТЬ	
_FUNC0	ПРОЦЕСС	ПРОТЕКАТЬ	
_FUNC0	ПРОЦЕСС	ПРОХОДИТЬ	
_FUNC0	ПУТЕШЕСТВИЕ	СОСТОЯТЬСЯ	
_FUNC0	ПУТЬ	ЛЕЖАТЬ	
_FUNC0	ПУТЬ	ПРОХОДИТЬ	
_FUNC0	РАБОТА	ИДТИ	
_FUNC0	РАЗГОВОР	ИДТИ	
_FUNC0	РАЗГОВОР	СОСТОЯТЬСЯ	
_FUNC0	РАЗЛИЧИЕ	БЫТЬ	
_FUNC0	РАЗНИЦА	БЫТЬ	
_FUNC0	РАЗНОГЛАСИЕ	СУЩЕСТВОВАТЬ	
_FUNC0	РАССЛЕДОВАНИЕ	ИДТИ	
_FUNC0	РЕАКЦИЯ	ПРОТЕКАТЬ	
_FUNC0	РЕВОЛЮЦИЯ	ПРОИСХОДИТЬ	
_FUNC0	РЕЙД	СОСТОЯТЬСЯ	
_FUNC0	РЕКА	ТЕЧЬ	
_FUNC0	РЕФОРМА	ИДТИ	
_FUNC0	РЕФОРМА	ПРОХОДИТЬ	
_FUNC0	РЕЧЬ	ИДТИ	
_FUNC0	РЕЧЬ	ПОЙТИ	
_FUNC0	РИСК	СУЩЕСТВОВАТЬ	
_FUNC0	САЛОН	ПРОХОДИТЬ	
_FUNC0	САММИТ	ПРОХОДИТЬ	
_FUNC0	СБОР	ИДТИ	
_FUNC0	СВИДАНИЕ	ПРОХОДИТЬ	
_FUNC0	СДВИГ	ПРОИСХОДИТЬ	
_FUNC0	СДЕЛКА	СОСТОЯТЬСЯ	
_FUNC0	СЕМИНАР	СОСТОЯТЬСЯ	
_FUNC0	СЕССИЯ	ПРОХОДИТЬ	
_FUNC0	СИМПОЗИУМ	ПРОХОДИТЬ	
_FUNC0	СКАНДАЛ	ПРОИСХОДИТЬ	
_FUNC0	СЛУХ	ХОДИТЬ	
_FUNC0	СЛУШАНИЕ	ПРОХОДИТЬ	
_FUNC0	СМЕРТЬ	НАСТУПАТЬ	
_FUNC0	СМЕРТЬ	ПРИХОДИТЬ	
_FUNC0	СМОТР	ПРОХОДИТЬ	
_FUNC0	СНЕГ	ВЫПАДАТЬ	
_FUNC0	СНЕГ	ИДТИ	
_FUNC0	СОБОР	СОБИРАТЬСЯ	
_FUNC0	СОБРАНИЕ	ПРОХОДИТЬ	
_FUNC0	СОБРАНИЕ	СОСТОЯТЬСЯ	
_FUNC0	СОБЫТИЕ	ПРОИСХОДИТЬ	
_FUNC0	СОБЫТИЕ	ПРОТЕКАТЬ	
_FUNC0	СОВЕТ	СОБИРАТЬСЯ	
_FUNC0	СОВЕТ	СОСТОЯТЬСЯ	
_FUNC0	СОВЕЩАНИЕ	СОСТОЯТЬСЯ	
_FUNC0	СОРЕВНОВАНИЕ	ПРОХОДИТЬ	
_FUNC0	СОРЕВНОВАНИЕ	СОСТОЯТЬСЯ	
_FUNC0	СОСТЯЗАНИЕ	СОСТОЯТЬСЯ	
_FUNC0	СПЕКТАКЛЬ	ИДТИ	
_FUNC0	СПОР	ИДТИ	
_FUNC0	СРАЖЕНИЕ	ИДТИ	
_FUNC0	СТАНОВЛЕНИЕ	ПРОИСХОДИТЬ	
_FUNC0	СТАНОВЛЕНИЕ	ПРОХОДИТЬ	
_FUNC0	СТОЛКНОВЕНИЕ	ПРОИСХОДИТЬ	
_FUNC0	СТОН	РАЗДАВАТЬСЯ	
_FUNC0	СТРАСТЬ	БУРЛИТЬ	
_FUNC0	СТРАСТЬ	КИПЕТЬ	
_FUNC0	СЪЕМКА	ИДТИ	
_FUNC0	ТЕЛЕМОСТ	СОСТОЯТЬСЯ	
_FUNC0	ТОРГИ	ПРОХОДИТЬ	
_FUNC0	ТУР	СОСТОЯТЬСЯ	
_FUNC0	ТУРНИР	ПРОХОДИТЬ	
_FUNC0	УВЕЛИЧЕНИЕ	ПРОИСХОДИТЬ	
_FUNC0	УГРОЗА	ВИСЕТЬ	
_FUNC0	УЛУЧШЕНИЕ	ПРОИСХОДИТЬ	
_FUNC0	УРОК	ПРОХОДИТЬ	
_FUNC0	ФАКТ	ГОВОРИТЬ	
_FUNC0	ФИНАЛ	ПРОХОДИТЬ	
_FUNC0	ФОРМИРОВАНИЕ	ПРОИСХОДИТЬ	
_FUNC0	ФОРУМ	ПРОХОДИТЬ	
_FUNC0	ХОЛОД	СТОЯТЬ	
_FUNC0	ЦЕРЕМОНИЯ	СОСТОЯТЬСЯ	
_FUNC0	ЧЕМПИОНАТ	ПРОХОДИТЬ	
_FUNC0	ЧЕМПИОНАТ	СОСТОЯТЬСЯ	
_FUNC0	ЧИСТКА	ПРОХОДИТЬ	
_FUNC0	ШАНС	БЫТЬ	
_FUNC0	ШУМ	СТОЯТЬ	
_FUNC0	ЩЕЛЧОК	РАЗДАВАТЬСЯ	
_FUNC0	ЭВОЛЮЦИЯ	ИДТИ	
_FUNC0	ЭВОЛЮЦИЯ	ПРОИСХОДИТЬ	
_FUNC0	ЭКСПЕРИМЕНТ	ПРОТЕКАТЬ	
_FUNC0	ЭТАП	ПРОХОДИТЬ	
_FUNC0	ЯВЛЕНИЕ	ПРОИСХОДИТЬ	
_FUNC1	БОЛЬ	МУЧИТЬ	
_FUNC1	БРЕМЯ	ЛЕЖАТЬ	НА
_FUNC1	БРИГАДА	СОСТОЯТЬ	ИЗ
_FUNC1	ВОЗМОЖНОСТЬ	БЫТЬ	У
_FUNC1	ВОПРОС	БЫТЬ	У
_FUNC1	ВОПРОС	ЗАНИМАТЬ	
_FUNC1	ВПЕЧАТЛЕНИЕ	СКЛАДЫВАТЬСЯ	У
_FUNC1	ДАННЫЕ	БЫТЬ	У
_FUNC1	ДИПЛОМ	БЫТЬ	У
_FUNC1	ДОВЕРИЕ	БЫТЬ	У
_FUNC1	ДРУГ	БЫТЬ	У
_FUNC1	ЖАЖДА	МУЧИТЬ	
_FUNC1	ЖЕЛАНИЕ	БЫТЬ	У
_FUNC1	ЗАДАЧА	СТОЯТЬ	ПЕРЕД
_FUNC1	ИДЕЯ	БЫТЬ	У
_FUNC1	ИМПУЛЬС	ИДТИ	ОТ
_FUNC1	ИНИЦИАТИВА	ПРИНАДЛЕЖАТЬ	
_FUNC1	ИНТЕРЕС	БЫТЬ	У
_FUNC1	КОМПЛЕКТ	СОСТОЯТЬ	ИЗ
_FUNC1	МОТИВ	БЫТЬ	У
_FUNC1	МЫСЛЬ	БЫТЬ	У
_FUNC1	НАМЕРЕНИЕ	БЫТЬ	У
_FUNC1	ОБЯЗАННОСТЬ	ЛЕЖАТЬ	НА
_FUNC1	ОПЫТ	БЫТЬ	У
_FUNC1	ОПЫТ	ИМЕТЬСЯ	У
_FUNC1	ОТВЕТСТВЕННОСТЬ	ЛЕЖАТЬ	НА
_FUNC1	ПЛАН	БЫТЬ	У
_FUNC1	ПОБЕДА	ДОСТАВАТЬСЯ	
_FUNC1	ПОДОЗРЕНИЕ	БЫТЬ	У
_FUNC1	ПОМОЩЬ	ПОСТУПАТЬ	
_FUNC1	ПОТЕНЦИАЛ	БЫТЬ	У
_FUNC1	ПРАВО	БЫТЬ	У
_FUNC1	ПРАВО	ПРИНАДЛЕЖАТЬ	
_FUNC1	ПРЕДЛОЖЕНИЕ	ПОСТУПАТЬ	ОТ
_FUNC1	ПРИНЦИП	БЫТЬ	У
_FUNC1	ПРОБЛЕМА	СТОЯТЬ	ПЕРЕД
_FUNC1	СЛЕДСТВИЕ	ВЫТЕКАТЬ	ИЗ
_FUNC1	СОМНЕНИЕ	ТЕРЗАТЬ	
_FUNC1	СОН	СНИТЬСЯ	
_FUNC1	СТРАСТЬ	БЫТЬ	У
_FUNC1	СУДЬБА	ПОСТИГАТЬ	
_FUNC1	ТИТУЛ	ПРИНАДЛЕЖАТЬ	
_FUNC1	ТОЛПА	СОСТОЯТЬ	ИЗ
_FUNC1	УБЕЖДЕНИЕ	БЫТЬ	У
_FUNC1	УЧАСТЬ	ПОСТИГАТЬ	
_FUNC1	ХАРАКТЕР	БЫТЬ	У
_FUNC1	ХОДАТАЙСТВО	ПОСТУПАТЬ	ОТ
_FUNC1	ЧУВСТВО	ВЛАДЕТЬ	
_FUNC1	ШАНС	БЫТЬ	У
_FUNC2	БАЛЛ	СОСТАВЛЯТЬ	
_FUNC2	ВИНА	ЗАКЛЮЧАТЬСЯ	В
_FUNC2	ВЛАСТЬ	РАСПРОСТРАНЯТЬСЯ	НА
_FUNC2	ВОЗМЕЗДИЕ	НАСТИГАТЬ	
_FUNC2	ВОЗРАСТ	СОСТАВЛЯТЬ	
_FUNC2	ВЫБОР	ПАСТЬ	НА
_FUNC2	ВЫРУЧКА	СОСТАВЛЯТЬ	
_FUNC2	ГЛУБИНА	ДОСТИГАТЬ	
_FUNC2	ГЛУБИНА	СОСТАВЛЯТЬ	
_FUNC2	ДЕФИЦИТ	ДОСТИГАТЬ	
_FUNC2	ДИАМЕТР	СОСТАВЛЯТЬ	
_FUNC2	ДЛИНА	СОСТАВЛЯТЬ	
_FUNC2	ДОЛЯ	ДОСТИГАТЬ	
_FUNC2	ДОЛЯ	СОСТАВЛЯТЬ	
_FUNC2	ДОХОД	СОСТАВЛЯТЬ	
_FUNC2	ЗАДАЧА	ЗАКЛЮЧАТЬСЯ	В
_FUNC2	ЗАДАЧА	СОСТОЯТЬ	В
_FUNC2	ЗАРАБОТОК	СОСТАВЛЯТЬ	
_FUNC2	ЗАРПЛАТА	СОСТАВЛЯТЬ	
_FUNC2	ЗВУК	ДОНОСИТЬСЯ	ДО
_FUNC2	ИНДЕКС	СОСТАВЛЯТЬ	
_FUNC2	КАРТИНА	ИЗОБРАЖАТЬ	ИИСУС
_FUNC2	КАРТИНКА	ИЗОБРАЖАТЬ	
_FUNC2	КОЛИЧЕСТВО	ДОСТИГАТЬ	
_FUNC2	КОЛИЧЕСТВО	СОСТАВЛЯТЬ	
_FUNC2	КОНЦЕНТРАЦИЯ	ДОСТИГАТЬ	
_FUNC2	КОНЦЕНТРАЦИЯ	СОСТАВЛЯТЬ	
_FUNC2	КОЭФФИЦИЕНТ	СОСТАВЛЯТЬ	
_FUNC2	МАССА	ДОСТИГАТЬ	
_FUNC2	МАССА	СОСТАВЛЯТЬ	
_FUNC2	МИНИМУМ	СОСТАВЛЯТЬ	
_FUNC2	МОЩНОСТЬ	СОСТАВЛЯТЬ	
_FUNC2	ОБОРОТ	СОСТАВЛЯТЬ	
_FUNC2	ОБРАЗОВАНИЕ	БЫТЬ	У
_FUNC2	ОБЪЕМ	ДОСТИГАТЬ	
_FUNC2	ОБЪЕМ	СОСТАВЛЯТЬ	
_FUNC2	ОПАСНОСТЬ	ЗАКЛЮЧАТЬСЯ	В
_FUNC2	ОПАСНОСТЬ	СОСТОЯТЬ	В
_FUNC2	ОСОБЕННОСТЬ	ЗАКЛЮЧАТЬСЯ	В
_FUNC2	ОТВЕТ	СОСТОЯТЬ	В
_FUNC2	ОШИБКА	ЗАКЛЮЧАТЬСЯ	В
_FUNC2	ПЕРЕРАБОТКА	СОСТАВЛЯТЬ	
_FUNC2	ПЛАН	ЗАКЛЮЧАТЬСЯ	В
_FUNC2	ПЛОЩАДЬ	СОСТАВЛЯТЬ	
_FUNC2	ПОКАЗАТЕЛЬ	СОСТАВЛЯТЬ	
_FUNC2	ПОЛНОМОЧИЕ	ЗАКЛЮЧАТЬСЯ	В
_FUNC2	ПОРОГ	СОСТАВЛЯТЬ	
_FUNC2	ПОСОБИЕ	СОСТАВЛЯТЬ	
_FUNC2	ПОСТУПЛЕНИЕ	СОСТАВЛЯТЬ	
_FUNC2	ПРИБЫЛЬ	СОСТАВЛЯТЬ	
_FUNC2	ПРОБЛЕМА	ЗАКЛЮЧАТЬСЯ	В
_FUNC2	ПРОБЛЕМА	СОСТОЯТЬ	В
_FUNC2	ПРОДОЛЖИТЕЛЬНОСТЬ	СОСТАВЛЯТЬ	
_FUNC2	ПРОТЯЖЕННОСТЬ	ДОСТИГАТЬ	
_FUNC2	ПРОФИЦИТ	СОСТАВЛЯТЬ	
_FUNC2	РАЗМЕР	СОСТАВЛЯТЬ	
_FUNC2	РАССТОЯНИЕ	СОСТАВЛЯТЬ	
_FUNC2	РАСХОД	ДОСТИГАТЬ	
_FUNC2	РАСХОД	СОСТАВЛЯТЬ	
_FUNC2	РЕМОНТ	ИДТИ	В
_FUNC2	РЕНТАБЕЛЬНОСТЬ	ДОСТИГАТЬ	
_FUNC2	РЕЧЬ	ИДТИ	О
_FUNC2	РОСТ	СОСТАВЛЯТЬ	
_FUNC2	СИЛА	ДОСТИГАТЬ	
_FUNC2	СИЛА	СОСТАВЛЯТЬ	
_FUNC2	СКОРОСТЬ	СОСТАВЛЯТЬ	
_FUNC2	СТОИМОСТЬ	СОСТАВЛЯТЬ	
_FUNC2	СУММА	СОСТАВЛЯТЬ	
_FUNC2	ТЕМП	СОСТАВЛЯТЬ	
_FUNC2	ТЕМПЕРАТУРА	ДОСТИГАТЬ	
_FUNC2	ТЕМПЕРАТУРА	СОСТАВЛЯТЬ	
_FUNC2	ТОЛЩИНА	СОСТАВЛЯТЬ	
_FUNC2	УГОЛ	СОСТАВЛЯТЬ	
_FUNC2	УГРОЗА	НАВИСАТЬ	НАД
_FUNC2	ЦЕЛЬ	ЗАКЛЮЧАТЬСЯ	В
_FUNC2	ЦЕЛЬ	СОСТОЯТЬ	В
_FUNC2	ЦЕНА	СОСТАВЛЯТЬ	
_FUNC2	ЧАСТОТА	СОСТАВЛЯТЬ	
_FUNC2	ЧИСЛЕННОСТЬ	СОСТАВЛЯТЬ	
_FUNC2	ЧИСЛО	ДОСТИГАТЬ	
_FUNC2	ЧИСЛО	СОСТАВЛЯТЬ	
_FUNC2	ШИРИНА	ДОСТИГАТЬ	
_FUNC2	ШИРИНА	СОСТАВЛЯТЬ	
_FUNC3	КУРС	СОСТАВЛЯТЬ	
_FUNC3	ПОКАЗАТЕЛЬ	РАВНЯТЬСЯ	
_FUNC3	РАЗГОВОР	ИДТИ	О
_FUNC3	СЛУЧАЙ	ПРОИСХОДИТЬ	С
_FUNC3	СМЕРТНОСТЬ	ДОСТИГАТЬ	
_FUNC3	СМЕРТНОСТЬ	СОСТАВЛЯТЬ	
_FUNC3	СТАВКА	ДОСТИГАТЬ	
_FUNC3	СТАВКА	СОСТАВЛЯТЬ	
_INCEPFACT0	ДВЕРЬ	ЗАКРЫВАТЬСЯ	
_INCEPFACT0	МАГАЗИН	ОТКРЫВАТЬСЯ	
_INCEPFACT0	МОТОР	ЗАВОДИТЬСЯ	
_INCEPFACT0	РЕСТОРАН	ОТКРЫВАТЬСЯ	
_INCEPFACT0	ТОК	ПОЙТИ	
_INCEPFACT0-M	БОЕВИК	ВЫХОДИТЬ	
_INCEPFACT0-M	ГИПОТЕЗА	ПОДТВЕРЖДАТЬСЯ	
_INCEPFACT0-M	ПРЕДПОЛОЖЕНИЕ	ПОДТВЕРЖДАТЬСЯ	
_INCEPFACT0-M	ФИЛЬМ	ВЫХОДИТЬ	
_INCEPFUNC0	АНТРАКТ	НАЧИНАТЬСЯ	
_INCEPFUNC0	БИТВА	НАЧИНАТЬСЯ	
_INCEPFUNC0	БОЛЬ	ПОЯВЛЯТЬСЯ	
_INCEPFUNC0	БОРЬБА	НАЧИНАТЬСЯ	
_INCEPFUNC0	БОРЬБА	РАЗВЕРТЫВАТЬСЯ	
_INCEPFUNC0	БУМ	НАЧИНАТЬСЯ	
_INCEPFUNC0	ВЕСНА	ПРИХОДИТЬ	
_INCEPFUNC0	ВЕТЕР	ЗАДУТЬ	
_INCEPFUNC0	ВЕЧЕР	ПРИХОДИТЬ	
_INCEPFUNC0	ВЗАИМООТНОШЕНИЕ	СКЛАДЫВАТЬСЯ	
_INCEPFUNC0	ВОЗМОЖНОСТЬ	ВОЗНИКАТЬ	
_INCEPFUNC0	ВОЗМОЖНОСТЬ	ПОЯВЛЯТЬСЯ	
_INCEPFUNC0	ВОЗМОЖНОСТЬ	ПРЕДСТАВЛЯТЬСЯ	
_INCEPFUNC0	ВОЙНА	НАЧИНАТЬСЯ	
_INCEPFUNC0	ВОЛНЕНИЕ	ВОЗНИКАТЬ	
_INCEPFUNC0	ВОПРОС	ВОЗНИКАТЬ	
_INCEPFUNC0	ВОПРОС	ВСТАВАТЬ	
_INCEPFUNC0	ВОССТАНИЕ	ВСПЫХИВАТЬ	
_INCEPFUNC0	ВПЕЧАТЛЕНИЕ	СОЗДАВАТЬСЯ	
_INCEPFUNC0	ВРЕМЯ	НАСТАВАТЬ	
_INCEPFUNC0	ВРЕМЯ	НАСТУПАТЬ	
_INCEPFUNC0	ВРЕМЯ	ПРИХОДИТЬ	
_INCEPFUNC0	ВЫВОД	НАПРАШИВАТЬСЯ	
_INCEPFUNC0	ВЫПУСК	ВЫХОДИТЬ	
_INCEPFUNC0	ГОД	НАСТУПАТЬ	
_INCEPFUNC0	ГОД	ПОЙТИ	
_INCEPFUNC0	ДЕНЬ	НАСТАВАТЬ	
_INCEPFUNC0	ДИСКУССИЯ	РАЗВЕРТЫВАТЬСЯ	
_INCEPFUNC0	ДИСКУССИЯ	РАЗГОРАТЬСЯ	
_INCEPFUNC0	ДОЖДЬ	ПОЙТИ	
_INCEPFUNC0	ЖАРА	УСТАНАВЛИВАТЬСЯ	
_INCEPFUNC0	ЗАТРУДНЕНИЕ	ВОЗНИКАТЬ	
_INCEPFUNC0	ИГРА	НАЧИНАТЬСЯ	
_INCEPFUNC0	ИЗМЕНЕНИЕ	НАМЕЧАТЬСЯ	
_INCEPFUNC0	ИНФОРМАЦИЯ	ПОЯВЛЯТЬСЯ	
_INCEPFUNC0	КАМПАНИЯ	НАЧИНАТЬСЯ	
_INCEPFUNC0	КОЛЛАПС	НАСТУПАТЬ	
_INCEPFUNC0	КОНЕЦ	НАСТУПАТЬ	
_INCEPFUNC0	КРИЗИС	НАСТУПАТЬ	
_INCEPFUNC0	КРИЗИС	РАЗРАЖАТЬСЯ	
_INCEPFUNC0	ЛИВЕНЬ	НАЧИНАТЬСЯ	
_INCEPFUNC0	МОМЕНТ	НАСТАВАТЬ	
_INCEPFUNC0	МОМЕНТ	НАСТУПАТЬ	
_INCEPFUNC0	МЫСЛЬ	ПРИХОДИТЬ	
_INCEPFUNC0	НЕОБХОДИМОСТЬ	ВОЗНИКАТЬ	
_INCEPFUNC0	НЕОБХОДИМОСТЬ	ПОЯВЛЯТЬСЯ	
_INCEPFUNC0	НОЧЬ	НАСТУПАТЬ	
_INCEPFUNC0	НУЖДА	ВОЗНИКАТЬ	
_INCEPFUNC0	ОБЛАКО	СОБИРАТЬСЯ	
_INCEPFUNC0	ОТВЕТСТВЕННОСТЬ	ЛОЖИТЬСЯ	НА
_INCEPFUNC0	ОТНОШЕНИЕ	СКЛАДЫВАТЬСЯ	
_INCEPFUNC0	ОЧЕРЕДЬ	ВЫСТРАИВАТЬСЯ	
_INCEPFUNC0	ПЕРЕГОВОРЫ	НАЧИНАТЬСЯ	
_INCEPFUNC0	ПЕРЕДЫШКА	НАСТУПАТЬ	
_INCEPFUNC0	ПЕРЕРЫВ	НАСТУПАТЬ	
_INCEPFUNC0	ПЕРИОД	НАСТУПАТЬ	
_INCEPFUNC0	ПОДОЗРЕНИЕ	ПОЯВЛЯТЬСЯ	
_INCEPFUNC0	ПОДЪЕМ	НАЧИНАТЬСЯ	
_INCEPFUNC0	ПОЖАР	ВОЗНИКАТЬ	
_INCEPFUNC0	ПОЖАР	НАЧИНАТЬСЯ	
_INCEPFUNC0	ПОКОЙ	НАСТУПАТЬ	
_INCEPFUNC0	ПОЛОЖЕНИЕ	СКЛАДЫВАТЬСЯ	
_INCEPFUNC0	ПОРА	ПРИХОДИТЬ	
_INCEPFUNC0	ПОТЕПЛЕНИЕ	НАСТУПАТЬ	
_INCEPFUNC0	ПОТРЕБНОСТЬ	ВОЗНИКАТЬ	
_INCEPFUNC0	ПРОБКА	ВОЗНИКАТЬ	
_INCEPFUNC0	ПРОБЛЕМА	ВОЗНИКАТЬ	
_INCEPFUNC0	ПРОБЛЕМА	ВСТАВАТЬ	
_INCEPFUNC0	ПРОБЛЕМА	ПОЯВЛЯТЬСЯ	
_INCEPFUNC0	ПРОЦЕДУРА	ЗАРАБОТАТЬ	
_INCEPFUNC0	ПРОЦЕСС	ПОЙТИ	
_INCEPFUNC0	РАЗВЯЗКА	НАСТУПАТЬ	
_INCEPFUNC0	РЕАКЦИЯ	ВОЗНИКАТЬ	
_INCEPFUNC0	РЕЧЬ	ЗАХОДИТЬ	
_INCEPFUNC0	СЕЗОН	НАСТУПАТЬ	
_INCEPFUNC0	СИТУАЦИЯ	СКЛАДЫВАТЬСЯ	
_INCEPFUNC0	СИТУАЦИЯ	СОЗДАВАТЬСЯ	
_INCEPFUNC0	СКАНДАЛ	ВСПЫХИВАТЬ	
